player_id,domain,message,time
ed40b4b8-9a40-4772-b801-134f2f9114b1,animals,"I mastered the animal and their characteristics, like the metabolic accelerator with the frog, which ensured a high score ",2025-08-21 18:41:06.072
0b53f872-6b28-4b16-b55b-a53dbb7daebe,animals,"This was the same as before! I like doing the animals because when you add two of them together you know if you need to do the respirtory button if it tells you ""has breathing problems"". I also used the mutant for when they needed to ""meld"" more together",2025-08-21 18:41:26.708
04fcbf88-317a-4060-926b-fe3e2a32e368,potions,"Not everything needs to be processed (solid soft, gases). Liquids in vials, mortar sold hard items.",2025-08-21 18:41:53.565
aa70e0b3-e296-44ba-92f3-94d357b68411,animals,"try to put the animals that are the most related together, if you are able to change something for one to make it more like the other do that, example would be adding gills to a snake to pair better with a fish",2025-08-21 18:42:39.025
0b53f872-6b28-4b16-b55b-a53dbb7daebe,potions,"This one still has me a bit stumped so I would usually pick two of the options that seemed to meld well, and put them together. If I put two together and they were 0 or under, I would add the other option and then use the wand, vial, mortar, filter. ",2025-08-21 18:44:54.211
a9925f7a-2c05-4fc4-9831-04337255b175,animals,By paying attention on how each tool changes the results.,2025-08-21 18:45:36.558
aa70e0b3-e296-44ba-92f3-94d357b68411,cooking,"try making a balance meal, cooking raw means ",2025-08-21 18:47:13.151
f98f140b-5801-417b-8560-ad406c1ff2b8,cooking,"To be honest, I found the process very confusing, and don't have very many tips for a high score.  I just ended up trying to do things that would seem natural in a kitchen and hoped.",2025-08-21 18:47:21.766
04fcbf88-317a-4060-926b-fe3e2a32e368,animals,Correct breathing problems with respiratory. Match animal sizes with growth serum.,2025-08-21 18:48:25.326
ed40b4b8-9a40-4772-b801-134f2f9114b1,cooking,"For the cooking experiment, the stove was basically needed to complete the ingredients, which increased the score.",2025-08-21 18:48:52.184
a9925f7a-2c05-4fc4-9831-04337255b175,cooking,Trying different combinations to see the results.,2025-08-21 18:52:51.123
ed40b4b8-9a40-4772-b801-134f2f9114b1,animals,The game was a bit tough but I managed to mantain a good score by selecting appropriate tools.,2025-08-21 18:57:24.678
a9925f7a-2c05-4fc4-9831-04337255b175,animals,Knowing the ingredients that reduces the value.,2025-08-21 18:58:26.706
ed40b4b8-9a40-4772-b801-134f2f9114b1,cooking,Combining salt needs careful consideration because it can reduce score.,2025-08-21 19:04:11.459
a9925f7a-2c05-4fc4-9831-04337255b175,cooking,Some ingredients change values may increase or decrease the results.,2025-08-21 19:04:37.049
